,Unnamed: 0,ac_adapter,audio_ports,backlit_keyboard,battery,bluetooth,brand,card_reader,color,color_gamut,core_name,cpu,cpu_l3_cache,cpu_speed,cpu_type,date_first_available,dimensions_(w_x_d_h),display_type,gpu/vpu,graphic_type,graphics_card,hdd,hdmi,keyboard,lcd_features,memory,memory_slot_(available),memory_slot_(total),memory_spec,model,number_of_cores,operating_system,optical_drive_type,other_features,panel,part_number,price,resolution,screen,screen_size,series,ssd,storage,storage_spec,style,touchscreen,turbo_frequency,type,usage,usb,video_memory,webcam,weight,wide_screen_support,wifi_generation,wlan,audio,battery_life,ethernet,lan,max_memory_supported,memory_speed,speaker,thunderbolt,optical_drive_spec,touchpad,package_content,parts,pointing_stick,communication,labor,package_type,memory_type,refresh_rate,virtual_reality_ready,optical_drive,other_port,smart_cache,docking_connector,video_port,software_included,service,chipset,cpu_support,accidental_damage_warranty,cpu_l2_cache,tech,hdd_interface,hdd_rpm,bezel_design,thunderbolt_3,optical_drive_interface,nfc_supported,laptop_name,graphics_card_score,cpu_score,cpu_type_speed,ram,storage_score,hdd_score,resolution_score,screen_size_score
1366,1366,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,64GB,0.0,2.0,32 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,261428.8,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,2 TB,2 TB,2TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,64.0,2048.0,,2073600,15.6
1367,1367,120-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,3-cell Lithium Ion,Bluetooth 4.1,asus,Micro SD,Black,,,AMD Ryzen 5 3500U,4MB,3500U (2.10GHz),AMD Ryzen 5,"November 15, 2021","10.1"" x 14.7"" x 0.9""",Full HD,NVIDIA GeForce GTX 1050,Dedicated Card,NVIDIA GeForce GTX 1050,,1 x HDMI,Backlit with number pad,,16GB,0.0,2.0,8 GB x 2,M570,Quad-core Processor,Windows 10 Home,,Fingerprint reader,,,130857.6,1920 x 1080,"15.6"" FHD  Display","15.6""",VivoBook,2 TB,2 TB,2TB NVMe SSD,,,3.7GHz,home_personal,,"2x USB 2.0, 1x USB 3.1 Gen 1, 1x USB-C 3.1 Gen 1",4GB,Yes,4 - 4.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,32 GB,DDR4 2400,Integrated Stereo Speakers,,,,,,,,,Retail,2 x SO-DIMM,,,,,,,1x HDMI,,,,,,2MB,,,,,,,,VivoBook M570,4461.0,7118.0,AMD Ryzen 5 3500U (2.10GHz),16.0,2048.0,,2073600,15.6
1368,1368,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,16GB,0.0,2.0,8 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,226955.2,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,2 TB,2 TB,2TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,16.0,2048.0,,2073600,15.6
1369,1369,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,32GB,0.0,2.0,16 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,280102.4,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,4 TB,4 TB,4TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,32.0,4096.0,,2073600,15.6
1370,1370,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,64GB,0.0,2.0,32 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,304521.60000000003,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,4 TB,4 TB,4TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,64.0,4096.0,,2073600,15.6
1371,1371,65-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Non-backlit,3-cell Lithium Ion,Bluetooth 5.0,lenovo,,Black,,,AMD Ryzen 7 4700U,8MB,4700U (2.00GHz),AMD Ryzen 7,"November 15, 2021","8.66"" x 12.76"" x 0.74""",Full HD,AMD Radeon Vega 6,Integrated Card,AMD Radeon Vega 6,,1 x HDMI,Standard,In-plane Switching (IPS) Technology,24GB,0.0,1.0,16 GB x 1 + 8 GB x 1,E14,8-core Processor,Windows 10 Pro,,,,,158004.80000000002,1920 x 1080,"14"" FHD Display","14.0""",ThinkPad,512 GB,512 GB,512GB NVMe SSD,,No,4.1GHz,work_business,,"1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,24 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,"1x HDMI, 1x DisplayPort via USB-C",,,,,,4MB,,,,,,,,ThinkPad E14,1271.0,13715.0,AMD Ryzen 7 4700U (2.00GHz),24.0,512.0,,2073600,14.0
1372,1372,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,8GB,1.0,2.0,8 GB x 1,5,8-core Processor,Windows 10 Pro,,,,,264300.8,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,4 TB,4 TB,4TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,8.0,4096.0,,2073600,15.6
1373,1373,65-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Non-backlit,3-cell Lithium Ion,Bluetooth 4.2,lenovo,,Black,,,Intel Core i7-8565U,,8565U (1.80GHz),Intel Core i7 8th Gen,"November 15, 2021","8.94"" x 12.95"" x 0.7""",HD,NVIDIA GeForce MX250,Dedicated Card,NVIDIA GeForce MX250,,1 x HDMI,Full-size with number pad,,16GB,1.0,2.0,16 GB x 1,T490,Quad-core Processor,Windows 10 Pro,,,,,149099.2,1366 x 768,"14"" HD Display","14.0""",ThinkPad,256 GB,256 GB,256GB NVMe SSD,,No,4.6GHz,home_personal,,"2x USB 3.1 Gen 1, 2x USB-C 3.1 Gen 1",2GB,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,32 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 1x DIsplayPort via USB-C",,,,8MB SmartCache,,,,,,,,,,ThinkPad T490,2541.0,6367.0,Intel Core i7 8th Gen 8565U (1.80GHz),16.0,256.0,,1049088,14.0
1374,1374,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,64GB,0.0,2.0,32 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,237009.6,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,512 GB,512 GB,512GB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,64.0,512.0,,2073600,15.6
1375,1375,45-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Non-backlit,3-cell Lithium Ion,Bluetooth 4.2,acer,,Black,,,Intel Core i5-1035G1,,1035G1 (1.00GHz),Intel Core i5 10th Gen,"November 15, 2021","9.9"" x 14.3"" x 0.71""",HD,Intel UHD Graphics,Integrated Card,Intel UHD Graphics,,1 x HDMI,Full-size with number pad,,12GB,0.0,1.0,8 GB x 1 + 4 GB x 1,5,Quad-core Processor,Windows 10 Pro,,,,,93078.4,1366 x 768,"15.6"" HD Touch Display","15.6""",Aspire,1 TB,1 TB,1TB NVMe SSD,,Yes,3.6GHz,home_personal,,"2x USB 3.1 Gen 1, 1x USB 2.0, 1x USB-C 3.1 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,20 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,1x HDMI,,,,6MB SmartCache,,,,,,,,,,Aspire 5,1040.0,7798.0,Intel Core i5 10th Gen 1035G1 (1.00GHz),12.0,1024.0,,1049088,15.6
1376,1376,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,16GB,0.0,2.0,8 GB x 2,5,8-core Processor,Windows 10 Pro,,,,,270048.0,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,4 TB,4 TB,4TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,16.0,4096.0,,2073600,15.6
1377,1377,45-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Non-backlit,4-cell Lithium Ion,Bluetooth 4.2,toshiba,3-in-1,Black,,,Intel Core i7-8565U,,8565U (1.80GHz),Intel Core i7 8th Gen,"November 15, 2021","10.20"" x 14.90"" x 0.95""",Full HD,Intel UHD Graphics,Integrated Card,Intel UHD Graphics,,1 x HDMI,Full-size with number pad,,16GB,0.0,2.0,8 GB x 2,Tecra A50,Quad-core Processor,Windows 10 Pro,DVD±R/RW,,,,108160.0,1920 x 1080,"15.6"" FHD Display","15.6""",Dynabook,128 GB,128 GB,128GB NVMe SSD,,No,4.6GHz,home_personal,,"3x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 1",,Yes,4 - 4.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,32 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 1x VGA",,,,8MB SmartCache,,,,,,,,,,Dynabook Tecra A50,1040.0,6367.0,Intel Core i7 8th Gen 8565U (1.80GHz),16.0,128.0,,2073600,15.6
1378,1378,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,8GB,1.0,2.0,8 GB x 1,5,8-core Processor,Windows 10 Pro,,,,,221209.6,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,2 TB,2 TB,2TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,8.0,2048.0,,2073600,15.6
1379,1379,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 5.0,lenovo,,Blue,,,AMD Ryzen 7 5800H,16MB,3.20GHz,AMD Ryzen 7,"November 15, 2021","10.26"" x 14.27"" x 1.01""",Full HD,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Dedicated Card,NVIDIA GeForce RTX 3050 Ti Laptop GPU,,1 x HDMI,Backlit Keyboard,In-plane Switching (IPS) Technology,8GB,1.0,2.0,8 GB x 1,5,8-core Processor,Windows 10 Pro,,,,,205408.0,1920 x 1080,"15.6"" FHD 165Hz Display","15.6""",Legion,1 TB,1 TB,1TB NVMe SSD,,No,4.4GHz,gaming,,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2",4GB,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 2x DisplayPort via USB-C",,,,,,4MB,,,,,,,,Legion 5,9367.0,21653.0,AMD Ryzen 7 3.20GHz,8.0,1024.0,,2073600,15.6
1380,1380,,,,,Yes,hp,SD,Indigo Blue,,,Intel Celeron N4020 1.10 GHz,,N4020 (1.10GHz),Intel Celeron,"November 15, 2021","12.76"" x 8.86"" x 0.70""",,Intel UHD Graphics 600,Integrated Card,Intel UHD Graphics 600,,,,,4GB,,,4 GB onboard,14-dq0005dx,Dual-core Processor,Windows 10 Home 64-bit,No,,,2Q1H1UAR#ABA,38497.6,1366 x 768,"14""","14.0""",,64 GB eMMC,64 GB eMMC,,Standard,No,,home_personal,Consumer,,Shared system memory,Yes,3.22 lbs.,Yes,Wi-Fi 5,802.11ac  Wireless LAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-dq0005dx,329.0,1595.0,Intel Celeron N4020 (1.10GHz),4.0,64.0,,1049088,14.0
1381,1381,230-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,4-cell Lithium Ion,Bluetooth 4.1,lenovo,,Graphite Gray,,,Intel Core i7-9750H,,9750 H (2.60GHz),Intel Core i7 9th Gen,"November 13, 2021","14.22"" x 10.5"" x 0.97""",Full HD,NVIDIA GeForce RTX 2060,Dedicated Card,NVIDIA GeForce RTX 2060,1TB,1 x HDMI,Backlit with number pad,In-plane Switching (IPS) Technology,16GB,0.0,2.0,8 GB x 2,Y545,6-core Processor,Windows 10 Pro,,,,,205120.0,1920 x 1080,"15.6"" FHD Display","15.6""",Legion,1 TB,1 TB + 1 TB,1TB NVMe SSD,,No,4.50 GHz,home_personal,,"3x USB 3.1 Gen 1, 1x USB-C 3.1 Gen 1",,Yes,5 - 5.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,64 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,2 x SO-DIMM,,,,,,,"1x HDMI, 1x Mini DisplayPort",,,,12MB SmartCache,,,,SATA,5400 RPM,,,,,Legion Y545,11354.0,11239.0,Intel Core i7 9th Gen 9750 H (2.60GHz),16.0,1054.0,30.0,2073600,15.6
1382,1382,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.2,hp,Yes,Blue,,,,12MB Cache,2.80GHz,Intel Core i7 11th Gen,"November 12, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Standard,,16GB,,,,,,Windows 11 Home,No,,,,129864.0,1920 x 1080,,"15.6""",Pavilion 15t,512 GB,,512GB PCIe SSD,Standard,Yes,4.7 GHz,work_business,,,,Yes,,,,Wi-Fi 6 AX201,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,Pavilion 15t,2831.0,10632.0,Intel Core i7 11th Gen 2.80GHz,16.0,512.0,,2073600,15.6
1383,1383,45-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,3-cell Lithium Ion,Bluetooth 5.0,asus,Micro SD,Black,,,Intel Core i5-1135G7,,1135G7 (2.40GHz),Intel Core i5 11th Gen,"November 12, 2021","9.45"" x 14.37"" x 0.74""",Full HD,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,1 x HDMI,Backlit Keyboard,,16GB,0.0,1.0,8 GB x 2,F513,Quad-core Processor,Windows 10 Pro,,Fingerprint reader,,,114932.8,1920 x 1080,"15.6"" FHD Display","15.6""",VivoBook,512 GB,512 GB,512GB NVMe SSD,,No,4.2GHz,home_personal,,"2x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,,24 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,1x HDMI,,,,8MB SmartCache,,,,,,,,,,VivoBook F513,2831.0,10175.0,Intel Core i5 11th Gen 1135G7 (2.40GHz),16.0,512.0,,2073600,15.6
1384,1384,45-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,3-cell Lithium Ion,Bluetooth 5.0,asus,Micro SD,Black,,,Intel Core i5-1135G7,,1135G7 (2.40GHz),Intel Core i5 11th Gen,"November 12, 2021","9.45"" x 14.37"" x 0.74""",Full HD,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,1 x HDMI,Backlit Keyboard,,16GB,0.0,1.0,8 GB x 2,F513,Quad-core Processor,Windows 10 Home,,Fingerprint reader,,,106312.0,1920 x 1080,"15.6"" FHD Display","15.6""",VivoBook,256 GB,256 GB,256GB NVMe SSD,,No,4.2GHz,home_personal,,"2x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,,24 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,1x HDMI,,,,8MB SmartCache,,,,,,,,,,VivoBook F513,2831.0,10175.0,Intel Core i5 11th Gen 1135G7 (2.40GHz),16.0,256.0,,2073600,15.6
1385,1385,65-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Non-backlit,3-cell Lithium Ion,Bluetooth 5.0,lenovo,,Black,,,AMD Ryzen 7 4700U,8MB,4700U (2.00GHz),AMD Ryzen 7,"November 12, 2021","8.66"" x 12.76"" x 0.74""",Full HD,AMD Radeon Vega 6,Integrated Card,AMD Radeon Vega 6,,1 x HDMI,Standard,In-plane Switching (IPS) Technology,16GB,0.0,1.0,8 GB x 2,E14,8-core Processor,Windows 10 Pro,,,,,178115.2,1920 x 1080,"14"" FHD Display","14.0""",ThinkPad,2 TB,2 TB,2TB NVMe SSD,,No,4.1GHz,work_business,,"1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 5 (802.11ac),Integrated Sound card,> 5 hours,,10/100/1000Mbps,24 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,"1x HDMI, 1x DisplayPort via USB-C",,,,,,4MB,,,,,,,,ThinkPad E14,1271.0,13715.0,AMD Ryzen 7 4700U (2.00GHz),16.0,2048.0,,2073600,14.0
1386,1386,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.2,msi,Yes,Black,,,,24MB Cache,2.30GHz,Intel Core i7 11th Gen,"November 12, 2021",,,NVIDIA GeForce RTX 3060 Laptop GPU,Dedicated Card,,,1 x HDMI,Full Size (10 Key),,32GB,,,,,,Windows 10 Pro,No,,,,1125072.0,3840 x 2160,,"17.3""",Creator 17,16 TB,,2x8TB PCIe SSD (16TB available storage),Standard,No,4.6 GHz,gaming,,,,Yes,,,,Wi-Fi 6E AX1675,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,Creator 17,12435.0,21632.0,Intel Core i7 11th Gen 2.30GHz,32.0,16384.0,,8294400,17.3
1387,1387,,1 x Headphone/Microphone Combo Jack,Backlit,,Bluetooth 5.2,hp,Yes,Silver,,,,8MB Cache,2.40GHz,Intel Core i5 11th Gen,"November 12, 2021",,,Intel Iris Xe Graphics,Integrated Card,,,1 x HDMI,Full Size (10 Key),,8GB,,,,,,Windows 11 Home,No,,,,130500.8,1920 x 1080,,"17.3""",Envy 17t-ch000,512 GB,,512GB PCIe SSD,Standard,Yes,4.2 GHz,work_business,,,,Yes,,,,Wi-Fi 6 AX201,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,Envy 17t-ch000,2831.0,10175.0,Intel Core i5 11th Gen 2.40GHz,8.0,512.0,,2073600,17.3
1388,1388,,1 x Headphone/Microphone Combo Jack,Non-backlit,,Bluetooth 5.0,hp,Yes,White,,,,4MB Cache,1.20GHz,AMD 3000 Series,"November 12, 2021",,,AMD Radeon Graphics,Integrated Card,,,1 x HDMI,Standard,,16GB,,,,,,Windows 11 Home,No,,,,78465.6,1366 x 768,,"14.0""",14z-fq000,128 GB,,128GB SATA SSD,Standard,No,2.6 GHz,work_business,,,,Yes,,,,802.11ac  Wireless LAN,,,,,,DDR4,,,,,,,No,,,,SO-DIMM,,,,,,,,,,,,,,,,,,,,,14z-fq000,2500.0,2489.0,AMD 3000 Series 1.20GHz,16.0,128.0,,1049088,14.0
1389,1389,45-watt AC Adapter,1 x Headphone/Microphone Combo Jack,Backlit,3-cell Lithium Ion,Bluetooth 5.0,asus,Micro SD,Black,,,Intel Core i5-1135G7,,1135G7 (2.40GHz),Intel Core i5 11th Gen,"November 12, 2021","9.45"" x 14.37"" x 0.74""",Full HD,Intel Iris Xe Graphics,Integrated Card,Intel Iris Xe Graphics,,1 x HDMI,Backlit Keyboard,,16GB,0.0,1.0,8 GB x 2,F513,Quad-core Processor,Windows 10 Pro,,Fingerprint reader,,,139332.80000000002,1920 x 1080,"15.6"" FHD Display","15.6""",VivoBook,2 TB,2 TB,2TB NVMe SSD,,No,4.2GHz,home_personal,,"2x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",,Yes,3 - 3.9 lbs.,Yes,,Wi-Fi 6,Integrated Sound card,> 5 hours,,,24 GB,DDR4 2400,Integrated Stereo Speakers,,,Yes,,,,,,Retail,1 x SO-DIMM,,,,,,,1x HDMI,,,,8MB SmartCache,,,,,,,,,,VivoBook F513,2831.0,10175.0,Intel Core i5 11th Gen 1135G7 (2.40GHz),16.0,2048.0,,2073600,15.6
